t,acc_X,acc_Y,acc_Z,gyr_X,gyr_Y,gyr_Z,mag_X,mag_Y,mag_Z,eul_heading,eul_roll,eul_pitch,quat_w,quat_x,quat_y,quat_z,lia_X,lia_Y,lia_Z,grv_X,grv_Y,grv_Z,temp
1.18952,-0.32,3.15,9.26,0.0,-0.5625,0.25,3.375,77.375,-10.5625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,-0.01,0.0,-0.01,-0.31,3.16,9.27,22
1.200534,-0.33,3.16,9.26,-0.1875,-0.4375,0.3125,3.375,77.375,-10.5625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,-0.01,-0.02,-0.31,3.16,9.27,22
1.211548,-0.32,3.14,9.25,-0.125,-0.3125,0.125,3.375,77.375,-10.5625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,-0.01,-0.02,-0.31,3.16,9.27,22
1.222562,-0.32,3.14,9.25,-0.3125,-0.25,0.25,5.25,77.0625,-16.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,-0.01,0.0,0.02,-0.31,3.16,9.27,22
1.233576,-0.31,3.15,9.26,0.0625,-0.0625,0.1875,5.25,77.0625,-16.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,-0.01,-0.01,-0.31,3.16,9.27,22
1.24459,-0.32,3.17,9.24,0.0625,-0.125,0.1875,5.25,77.0625,-16.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,-0.01,-0.31,3.16,9.27,22
1.255604,-0.31,3.16,9.26,-0.0625,0.0625,0.1875,5.25,77.0625,-16.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,-0.02,-0.31,3.16,9.27,22
1.266618,-0.32,3.16,9.25,-0.3125,-0.25,0.1875,5.25,77.0625,-16.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,-0.02,-0.31,3.16,9.27,22
1.277632,-0.32,3.16,9.26,-0.0625,0.0,0.3125,5.5625,77.375,-14.5,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,0.0,-0.31,3.16,9.27,22
1.288646,-0.31,3.16,9.27,-0.1875,-0.3125,0.1875,5.5625,77.375,-14.5,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.01,0.0,-0.31,3.16,9.27,22
1.29966,-0.32,3.17,9.27,-0.4375,-0.3125,0.25,5.5625,77.375,-14.5,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,-0.02,-0.31,3.16,9.27,22
1.310674,-0.32,3.15,9.25,-0.125,-0.375,0.1875,5.5625,77.375,-14.5,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,0.0,-0.31,3.16,9.27,22
1.321688,-0.32,3.16,9.26,0.0625,-0.0625,0.1875,6.0,77.75,-14.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.01,-0.01,-0.31,3.16,9.27,22
1.332703,-0.32,3.17,9.26,0.0625,-0.5,0.25,6.0,77.75,-14.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,-0.01,0.01,-0.31,3.16,9.27,22
1.343717,-0.32,3.14,9.29,-0.0625,-0.4375,0.1875,6.0,77.75,-14.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,-0.01,0.0,0.0,-0.31,3.16,9.27,22
1.354731,-0.31,3.16,9.25,-0.3125,-0.375,0.25,6.0,77.75,-14.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,0.0,0.0,-0.02,-0.31,3.16,9.27,22
1.365745,-0.33,3.13,9.27,-0.125,-0.125,0.125,6.0,77.75,-14.0625,0.0,-1.8125,-18.8125,0.986389,0.163513,0.016541,0.0,-0.01,-0.02,0.0,-0.31,3.16,9.27,22
