Time [s],X [g],Y [g],Z [g]
0.2081848064280497,-0.05078125,-0.03125,0.9921875
0.2106340394448503,-0.04296875,-0.02734375,0.99609375
0.21308327246165087,-0.0703125,-0.0390625,1.00390625
0.21553250547845146,-0.05859375,-0.0234375,1.01171875
0.21798173849525204,-0.0625,-0.03515625,0.9921875
0.22043097151205263,-0.0625,-0.02734375,0.98046875
0.2228802045288532,-0.05078125,-0.046875,0.984375
0.2253294375456538,-0.02734375,-0.05078125,0.98828125
0.22777867056245438,-0.05078125,-0.03515625,0.984375
0.23022790357925496,-0.05859375,-0.03515625,0.984375
0.23267713659605554,-0.0625,-0.04296875,1.00390625
0.23512636961285613,-0.0546875,-0.04296875,0.99609375
0.2375756026296567,-0.05859375,-0.02734375,0.98828125
0.2400248356464573,-0.03515625,-0.03515625,0.984375
0.24247406866325788,-0.05078125,-0.0234375,0.99609375
0.24492330168005846,-0.05078125,-0.02734375,0.99609375
0.24737253469685905,-0.05078125,-0.02734375,0.99609375
0.24982176771365963,-0.04296875,-0.04296875,0.98828125
0.2522710007304602,-0.05078125,-0.01953125,0.99609375
0.2547202337472608,-0.05078125,-0.015625,0.9921875
0.2571694667640614,-0.06640625,-0.015625,0.99609375
0.259618699780862,-0.05078125,-0.0390625,0.98046875
0.26206793279766255,-0.07421875,-0.01953125,0.984375
0.26451716581446316,-0.0546875,-0.04296875,1.00390625
0.2669663988312637,-0.05078125,-0.015625,0.98046875
0.26941563184806433,-0.0625,-0.015625,0.99609375
0.2718648648648649,-0.06640625,-0.01953125,0.98828125
0.2743140978816655,-0.03515625,-0.0234375,1.0
0.27676333089846605,-0.046875,-0.0234375,0.99609375
0.27921256391526666,-0.05859375,-0.03125,1.0078125
0.2816617969320672,-0.05078125,-0.01953125,0.984375
0.28411102994886783,-0.05859375,-0.015625,0.98828125
0.2865602629656684,-0.05859375,-0.02734375,0.96875
0.289009495982469,-0.05859375,-0.015625,0.984375
0.29145872899926956,-0.0625,-0.0078125,0.99609375
0.29390796201607017,-0.046875,-0.04296875,1.0078125
0.2963571950328707,-0.046875,-0.03515625,0.9765625
0.29880642804967134,-0.0703125,-0.03125,1.015625
0.3012556610664719,-0.03515625,-0.015625,1.00390625
0.3037048940832725,-0.0703125,-0.01171875,1.0
0.30615412710007306,-0.05859375,-0.03125,0.98828125
0.30860336011687367,-0.06640625,-0.0234375,0.99609375
0.3110525931336742,-0.05859375,-0.015625,0.984375
0.31350182615047484,-0.03515625,-0.03515625,1.0
0.31595105916727545,-0.05078125,-0.03125,1.0078125
0.318400292184076,-0.0625,-0.03515625,1.0
0.3208495252008766,-0.05078125,-0.02734375,0.98046875
0.3232987582176772,-0.0546875,-0.015625,1.00390625
0.3257479912344778,-0.04296875,-0.0234375,0.98828125
0.32819722425127834,-0.03515625,-0.03125,0.98046875
0.33064645726807895,-0.04296875,-0.03515625,1.015625
0.3330956902848795,-0.05078125,-0.046875,0.984375
0.3355449233016801,-0.05859375,-0.02734375,1.0
0.3379941563184807,-0.046875,-0.03125,0.98828125
0.3404433893352813,-0.0546875,-0.0234375,0.984375
0.34289262235208184,-0.03515625,-0.05859375,0.98046875
0.34534185536888246,-0.0625,-0.015625,0.99609375
0.347791088385683,-0.06640625,-0.01953125,0.9765625
0.3502403214024836,-0.046875,-0.02734375,0.99609375
0.3526895544192842,-0.046875,-0.03515625,0.96484375
0.3551387874360848,-0.0546875,-0.0234375,0.984375
0.35758802045288535,-0.05078125,-0.015625,1.0078125
0.36003725346968596,-0.0546875,-0.0390625,1.0
0.3624864864864865,-0.0625,0.0,0.984375
0.3649357195032871,-0.07421875,-0.01953125,0.98828125
0.3673849525200877,-0.0546875,-0.02734375,0.97265625
0.3698341855368883,-0.04296875,-0.0390625,0.98046875
0.37228341855368885,-0.0546875,-0.01953125,1.00390625
0.37473265157048946,-0.04296875,-0.02734375,1.00390625
0.37718188458729,-0.05859375,-0.015625,0.98828125
0.37963111760409063,-0.06640625,-0.0078125,1.0
0.3820803506208912,-0.05078125,-0.02734375,0.98828125
0.3845295836376918,-0.0546875,-0.0234375,1.0
0.38697881665449235,-0.05859375,-0.015625,0.984375
0.38942804967129296,-0.05078125,-0.03125,0.97265625
0.3918772826880935,-0.06640625,-0.0234375,1.00390625
0.39432651570489413,-0.04296875,-0.02734375,1.0
0.39677574872169474,-0.05078125,-0.03125,0.98046875
0.3992249817384953,-0.0859375,-0.0234375,1.00390625
0.4016742147552959,-0.05859375,-0.0390625,0.98046875
0.40412344777209647,-0.05078125,-0.02734375,0.9765625
0.4065726807888971,-0.0625,-0.046875,0.9921875
0.40902191380569763,-0.05859375,-0.04296875,1.00390625
0.41147114682249825,-0.0703125,-0.015625,0.98828125
0.4139203798392988,-0.05859375,-0.02734375,1.015625
0.4163696128560994,-0.05859375,-0.0390625,0.99609375
0.41881884587289997,-0.0390625,-0.0234375,0.97265625
0.4212680788897006,-0.0546875,-0.03515625,0.97265625
0.42371731190650114,-0.0390625,-0.015625,0.984375
0.42616654492330175,-0.05859375,-0.01953125,1.0
0.4286157779401023,-0.0546875,-0.02734375,0.98046875
0.4310650109569029,-0.0703125,-0.0234375,0.99609375
0.4335142439737035,-0.05078125,-0.03125,0.96484375
0.4359634769905041,-0.05078125,-0.015625,0.97265625
0.43841271000730464,-0.06640625,-0.0234375,0.9921875
0.44086194302410525,-0.05859375,-0.02734375,1.0
0.4433111760409058,-0.0390625,-0.0234375,1.0
0.4457604090577064,-0.03515625,-0.0078125,1.0
0.448209642074507,-0.04296875,-0.0078125,1.00390625
0.4506588750913076,-0.0625,-0.04296875,0.99609375
0.45310810810810814,-0.05859375,-0.0390625,1.00390625
0.45555734112490875,-0.05078125,-0.04296875,0.96875
0.4580065741417093,-0.06640625,-0.02734375,1.00390625
0.4604558071585099,-0.05859375,-0.01953125,1.00390625
0.4629050401753105,-0.05859375,-0.0234375,0.9921875
0.4653542731921111,-0.0390625,-0.0234375,0.9921875
0.46780350620891165,-0.05078125,-0.02734375,0.99609375
0.47025273922571226,-0.05859375,-0.0390625,1.0078125
0.47270197224251287,-0.03125,-0.0390625,0.9921875
0.4751512052593134,-0.0546875,-0.02734375,0.98828125
0.47760043827611404,-0.046875,-0.015625,0.984375
0.4800496712929146,-0.04296875,-0.03515625,1.0078125
0.4824989043097152,-0.05078125,-0.0234375,0.9921875
0.48494813732651576,-0.06640625,-0.03125,0.984375
0.48739737034331637,-0.0546875,-0.015625,0.99609375
0.48984660336011693,-0.07421875,-0.01953125,0.98828125
0.49229583637691754,-0.0546875,-0.015625,1.00390625
0.4947450693937181,-0.05078125,-0.03125,0.98046875
0.4971943024105187,-0.04296875,-0.0234375,0.99609375
0.49964353542731926,-0.05078125,-0.01171875,0.99609375
0.5020927684441199,-0.0546875,-0.03515625,1.00390625
0.5045420014609204,-0.05078125,-0.01953125,0.99609375
0.506991234477721,-0.05859375,-0.04296875,0.9921875
0.5094404674945217,-0.06640625,-0.046875,0.99609375
0.5118897005113222,-0.0546875,-0.02734375,0.9921875
0.5143389335281228,-0.05859375,-0.03125,0.98046875
0.5167881665449233,-0.046875,-0.03125,0.99609375
0.519237399561724,-0.05859375,-0.02734375,1.0078125
0.5216866325785245,-0.05859375,-0.04296875,0.9921875
0.5241358655953251,-0.046875,-0.02734375,0.97265625
0.5265850986121257,-0.06640625,-0.03125,0.99609375
0.5290343316289263,-0.05859375,-0.05859375,0.9921875
0.5314835646457269,-0.03515625,-0.01171875,1.0
0.5339327976625274,-0.04296875,-0.02734375,0.984375
0.536382030679328,-0.0546875,-0.0078125,0.98828125
0.5388312636961287,-0.04296875,-0.0390625,0.99609375
0.5412804967129292,-0.06640625,-0.01953125,1.015625
0.5437297297297298,-0.046875,-0.0234375,0.97265625
0.5461789627465303,-0.05078125,-0.0234375,1.00390625
0.548628195763331,-0.046875,-0.01171875,0.9765625
0.5510774287801316,-0.05078125,-0.03125,1.0
0.5535266617969321,-0.05859375,-0.015625,0.9765625
0.5559758948137328,-0.04296875,-0.02734375,0.99609375
0.5584251278305333,-0.05078125,-0.015625,0.98046875
0.5608743608473339,-0.02734375,-0.01953125,0.98828125
0.5633235938641344,-0.06640625,-0.015625,0.984375
0.5657728268809351,-0.0625,-0.01953125,1.0
0.5682220598977357,-0.0625,-0.046875,1.0078125
0.5706712929145362,-0.05859375,-0.0390625,0.96484375
0.5731205259313368,-0.046875,-0.0390625,0.984375
0.5755697589481374,-0.05078125,-0.0546875,0.98828125
0.578018991964938,-0.05078125,-0.01171875,0.9921875
0.5804682249817386,-0.04296875,-0.01171875,0.99609375
0.5829174579985391,-0.06640625,-0.03515625,0.98828125
0.5853666910153398,-0.078125,-0.03515625,1.00390625
0.5878159240321403,-0.0390625,-0.015625,0.9765625
0.5902651570489409,-0.046875,-0.0234375,0.984375
0.5927143900657414,-0.06640625,-0.015625,1.0
0.5951636230825421,-0.06640625,-0.01953125,1.015625
0.5976128560993427,-0.06640625,-0.04296875,0.984375
0.6000620891161432,-0.0390625,-0.01171875,0.9921875
0.6025113221329438,-0.0390625,-0.01171875,1.00390625
0.6049605551497444,-0.0546875,-0.015625,0.9921875
0.607409788166545,-0.05078125,-0.0390625,0.96484375
0.6098590211833456,-0.05078125,-0.02734375,1.00390625
0.6123082542001461,-0.0703125,-0.02734375,1.0078125
0.6147574872169468,-0.05859375,-0.0390625,0.98046875
0.6172067202337473,-0.046875,-0.03125,0.9765625
0.6196559532505479,-0.03515625,-0.046875,1.0078125
0.6221051862673485,-0.04296875,-0.03125,1.015625
0.6245544192841491,-0.05859375,-0.03515625,1.0
0.6270036523009497,-0.08203125,-0.0234375,0.9765625
0.6294528853177502,-0.05078125,-0.03125,0.98828125
0.6319021183345509,-0.03515625,-0.04296875,0.984375
0.6343513513513515,-0.0625,-0.015625,0.98828125
0.636800584368152,-0.03515625,-0.03125,1.00390625
0.6392498173849526,-0.03515625,-0.01171875,0.99609375
0.6416990504017532,-0.04296875,-0.0390625,0.99609375
0.6441482834185538,-0.06640625,-0.03125,0.99609375
0.6465975164353543,-0.046875,-0.03125,1.00390625
0.6490467494521549,-0.03125,-0.015625,0.984375
0.6514959824689556,-0.05078125,-0.0234375,0.9765625
0.6539452154857561,-0.05859375,-0.01953125,1.0078125
0.6563944485025567,-0.05859375,-0.04296875,0.98828125
0.6588436815193572,-0.046875,-0.0234375,0.9765625
0.6612929145361579,-0.0703125,-0.0234375,0.99609375
0.6637421475529585,-0.046875,-0.01171875,0.98828125
0.666191380569759,-0.0390625,-0.015625,0.984375
0.6686406135865596,-0.0390625,-0.03125,0.9921875
0.6710898466033602,-0.0625,-0.01171875,1.0
0.6735390796201608,-0.078125,-0.0234375,0.96875
0.6759883126369614,-0.03125,-0.01953125,1.0
0.6784375456537619,-0.05078125,-0.04296875,0.98828125
0.6808867786705626,-0.04296875,-0.01953125,0.96484375
0.6833360116873631,-0.05859375,-0.01953125,1.0
0.6857852447041637,-0.0546875,-0.0390625,0.984375
0.6882344777209642,-0.06640625,-0.0234375,0.99609375
0.6906837107377649,-0.05078125,-0.01953125,0.9765625
0.6931329437545655,-0.0625,-0.0234375,1.0078125
0.695582176771366,-0.0546875,-0.015625,1.0
0.6980314097881666,-0.05078125,-0.0078125,0.99609375
0.7004806428049672,-0.046875,-0.04296875,0.984375
0.7029298758217678,-0.05859375,-0.0234375,0.97265625
0.7053791088385684,-0.05078125,-0.05859375,0.99609375
0.707828341855369,-0.04296875,-0.03515625,0.9921875
0.7102775748721696,-0.06640625,-0.0078125,1.00390625
0.7127268078889701,-0.07421875,-0.01953125,1.01171875
0.7151760409057707,-0.04296875,-0.05078125,0.9921875
0.7176252739225714,-0.0546875,-0.01171875,0.9921875
0.7200745069393719,-0.05859375,-0.03125,0.9921875
0.7225237399561725,-0.0625,-0.0234375,0.98046875
0.724972972972973,-0.06640625,-0.015625,1.00390625
0.7274222059897737,-0.07421875,-0.01953125,0.96875
0.7298714390065743,-0.06640625,-0.01953125,0.984375
0.7323206720233748,-0.05859375,-0.0234375,0.984375
0.7347699050401754,-0.03515625,-0.01171875,1.00390625
0.737219138056976,-0.05859375,-0.01953125,1.015625
0.7396683710737766,-0.03515625,-0.0234375,1.0
0.7421176040905771,-0.0625,-0.03515625,1.0
0.7445668371073777,-0.04296875,-0.0234375,0.99609375
0.7470160701241784,-0.046875,-0.0234375,0.9921875
0.7494653031409789,-0.05078125,-0.04296875,0.9921875
0.7519145361577795,-0.0390625,-0.02734375,0.9921875
0.75436376917458,-0.07421875,-0.015625,1.0
0.7568130021913807,-0.04296875,-0.0390625,0.984375
0.7592622352081813,-0.05078125,-0.02734375,0.97265625
0.7617114682249818,-0.0546875,-0.0078125,0.98046875
0.7641607012417824,-0.046875,-0.0390625,0.9921875
0.766609934258583,-0.07421875,-0.02734375,1.0
0.7690591672753836,-0.0390625,-0.01953125,1.00390625
0.7715084002921841,-0.03515625,-0.01953125,0.9921875
0.7739576333089847,-0.05078125,-0.015625,0.984375
0.7764068663257854,-0.06640625,-0.03125,1.0
0.7788560993425859,-0.07421875,-0.0078125,0.9765625
0.7813053323593865,-0.0703125,-0.02734375,1.0
0.783754565376187,-0.0703125,-0.046875,0.9921875
0.7862037983929877,-0.04296875,-0.03125,1.0
0.7886530314097883,-0.046875,-0.0390625,0.98828125
0.7911022644265888,-0.03515625,-0.015625,0.98828125
0.7935514974433895,-0.06640625,-0.015625,1.00390625
0.79600073046019,-0.0546875,-0.0234375,1.0078125
0.7984499634769906,-0.0546875,-0.01171875,0.98046875
0.8008991964937912,-0.05078125,-0.03125,1.0
0.8033484295105918,-0.0546875,-0.01953125,1.0078125
0.8057976625273924,-0.05078125,-0.03125,0.99609375
0.8082468955441929,-0.02734375,-0.02734375,0.9453125
0.8106961285609935,-0.04296875,-0.0078125,1.0
0.8131453615777942,-0.0390625,-0.015625,0.984375
0.8155945945945947,-0.05078125,-0.02734375,0.9921875
0.8180438276113953,-0.046875,-0.01171875,0.99609375
0.8204930606281958,-0.02734375,-0.0078125,0.98046875
0.8229422936449965,-0.0546875,-0.0234375,0.98828125
0.825391526661797,-0.046875,-0.03125,0.98828125
0.8278407596785976,-0.05078125,-0.0390625,1.00390625
0.8302899926953982,-0.05859375,-0.04296875,0.9921875
0.8327392257121988,-0.05078125,-0.01953125,1.0
0.8351884587289994,-0.06640625,-0.046875,1.0078125
0.8376376917457999,-0.0625,-0.0390625,1.0234375
0.8400869247626005,-0.0625,-0.0390625,1.00390625
0.8425361577794012,-0.07421875,-0.0390625,0.99609375
0.8449853907962017,-0.02734375,-0.0234375,0.984375
0.8474346238130023,-0.04296875,-0.0390625,0.99609375
0.8498838568298028,-0.06640625,-0.03125,0.99609375
0.8523330898466035,-0.0546875,-0.0390625,1.0
0.854782322863404,-0.04296875,-0.0390625,0.97265625
0.8572315558802046,-0.05078125,-0.02734375,1.00390625
0.8596807888970052,-0.05859375,-0.02734375,1.0
0.8621300219138058,-0.05859375,-0.046875,1.01953125
0.8645792549306064,-0.0625,-0.01171875,0.9765625
0.867028487947407,-0.06640625,-0.015625,0.96875
0.8694777209642076,-0.05078125,-0.03125,0.99609375
0.8719269539810082,-0.03125,-0.01953125,0.9765625
0.8743761869978087,-0.05078125,-0.0234375,0.98046875
0.8768254200146093,-0.05078125,-0.01171875,0.9921875
0.87927465303141,-0.04296875,-0.03125,0.99609375
0.8817238860482105,-0.046875,-0.03125,1.01171875
0.8841731190650111,-0.0546875,-0.0234375,0.9921875
0.8866223520818116,-0.05859375,-0.0390625,0.9765625
0.8890715850986123,-0.04296875,-0.015625,0.99609375
0.8915208181154128,-0.0546875,-0.04296875,1.01171875
0.8939700511322134,-0.05078125,-0.046875,0.9765625
0.896419284149014,-0.02734375,-0.01953125,0.98046875
0.8988685171658146,-0.05859375,-0.0390625,1.015625
0.9013177501826152,-0.05859375,-0.0390625,0.98828125
0.9037669831994157,-0.0625,-0.02734375,1.0
0.9062162162162163,-0.0625,-0.0234375,1.00390625
0.908665449233017,-0.05078125,-0.01171875,0.97265625
0.9111146822498175,-0.03125,-0.01171875,0.99609375
0.9135639152666181,-0.05078125,-0.03125,0.9765625
0.9160131482834186,-0.05078125,-0.0078125,0.99609375
0.9184623813002193,-0.04296875,-0.01171875,0.9765625
0.9209116143170198,-0.04296875,-0.0234375,0.98828125
0.9233608473338204,-0.046875,-0.01171875,0.98046875
0.925810080350621,-0.0546875,-0.01171875,0.9921875
0.9282593133674216,-0.0625,-0.0234375,0.99609375
0.9307085463842222,-0.05078125,-0.0234375,0.9765625
0.9331577794010227,-0.046875,-0.00390625,1.01171875
0.9356070124178233,-0.046875,-0.01953125,0.9765625
0.938056245434624,-0.05859375,-0.00390625,0.99609375
0.9405054784514245,-0.0625,-0.015625,0.99609375
0.9429547114682251,-0.0546875,-0.04296875,0.98828125
0.9454039444850257,-0.05078125,-0.02734375,0.99609375
0.9478531775018263,-0.06640625,-0.0390625,1.01171875
0.9503024105186268,-0.05859375,-0.0234375,1.01171875
0.9527516435354274,-0.05078125,-0.01171875,0.9921875
0.9552008765522281,-0.05859375,-0.01953125,1.0
0.9576501095690286,-0.03515625,-0.0234375,0.98046875
0.9600993425858292,-0.0390625,-0.0234375,1.0
0.9625485756026297,-0.0390625,-0.0234375,0.984375
0.9649978086194304,-0.046875,-0.01953125,0.98828125
0.967447041636231,-0.05859375,-0.0234375,0.98046875
0.9698962746530315,-0.0703125,-0.02734375,1.00390625
0.9723455076698321,-0.05859375,-0.01953125,0.98828125
0.9747947406866327,-0.0390625,-0.00390625,0.984375
0.9772439737034333,-0.05078125,-0.015625,0.98828125
0.9796932067202339,-0.0390625,-0.02734375,0.98046875
0.9821424397370344,-0.0546875,-0.01953125,0.98828125
0.9845916727538351,-0.03515625,-0.01953125,1.00390625
0.9870409057706356,-0.05859375,-0.0546875,1.00390625
0.9894901387874362,-0.05078125,-0.02734375,0.984375
0.9919393718042367,-0.0625,-0.01953125,0.984375
0.9943886048210374,-0.0625,-0.0234375,0.98046875
0.996837837837838,-0.04296875,-0.05859375,1.0078125
0.9992870708546385,-0.0703125,-0.015625,0.9921875
1.001736303871439,-0.06640625,-0.01953125,1.00390625
1.0041855368882397,-0.04296875,-0.03515625,0.984375
1.0066347699050402,-0.0390625,-0.03515625,0.98828125
1.0090840029218409,-0.05078125,-0.015625,1.0078125
1.0115332359386415,-0.0625,-0.01171875,0.96875
1.013982468955442,-0.046875,-0.04296875,0.9765625
1.0164317019722426,-0.05859375,-0.0234375,0.9921875
1.0188809349890433,-0.04296875,-0.0234375,0.98828125
1.0213301680058438,-0.04296875,-0.01953125,0.97265625
1.0237794010226444,-0.05078125,-0.015625,0.99609375
1.026228634039445,-0.0546875,-0.0234375,0.9765625
1.0286778670562455,-0.0546875,-0.04296875,1.0
1.0311271000730462,-0.046875,-0.01171875,0.9765625
1.0335763330898466,-0.0546875,-0.01953125,1.00390625
1.0360255661066473,-0.046875,-0.01171875,1.0078125
1.038474799123448,-0.0546875,-0.015625,0.99609375
1.0409240321402484,-0.0390625,-0.03515625,0.97265625
1.043373265157049,-0.0546875,-0.02734375,0.9765625
1.0458224981738498,-0.05078125,-0.04296875,0.98046875
1.0482717311906502,-0.0625,-0.01171875,0.9921875
1.0507209642074509,-0.05078125,-0.0234375,1.0078125
1.0531701972242513,-0.046875,-0.02734375,0.99609375
1.055619430241052,-0.06640625,-0.01171875,1.0
1.0580686632578526,-0.0625,-0.0546875,1.0
1.060517896274653,-0.06640625,-0.046875,0.9921875
1.0629671292914538,-0.05859375,-0.03515625,1.0
1.0654163623082544,-0.05078125,-0.046875,1.01171875
1.0678655953250549,-0.046875,-0.01953125,0.99609375
1.0703148283418555,-0.0546875,-0.0234375,0.9921875
1.072764061358656,-0.04296875,-0.03125,1.0
1.0752132943754567,-0.05078125,-0.01953125,0.9921875
1.0776625273922573,-0.046875,-0.0234375,1.0
1.0801117604090578,-0.07421875,-0.0546875,1.0
1.0825609934258584,-0.046875,-0.0078125,0.99609375
1.085010226442659,-0.05859375,-0.02734375,0.984375
1.0874594594594595,-0.0546875,-0.0234375,0.99609375
1.0899086924762602,-0.0546875,-0.0234375,0.98046875
1.0923579254930607,-0.0390625,-0.0234375,0.99609375
1.0948071585098613,-0.05078125,-0.03125,1.0
1.097256391526662,-0.04296875,-0.03515625,1.0078125
1.0997056245434624,-0.046875,-0.0234375,1.01171875
1.102154857560263,-0.0859375,-0.0234375,0.98046875
1.1046040905770638,-0.0625,-0.03125,0.9921875
1.1070533235938642,-0.0703125,-0.03515625,0.96875
1.1095025566106649,-0.046875,-0.015625,0.984375
1.1119517896274655,-0.0546875,-0.03515625,1.0
1.114401022644266,-0.078125,-0.015625,1.01171875
1.1168502556610667,-0.0546875,-0.015625,1.0
1.119299488677867,-0.05078125,-0.01953125,1.0
1.1217487216946678,-0.05859375,-0.03125,0.9921875
1.1241979547114684,-0.0625,-0.00390625,1.0078125
1.1266471877282689,-0.06640625,-0.03125,0.99609375
1.1290964207450696,-0.05859375,-0.03125,1.0078125
1.1315456537618702,-0.046875,-0.0390625,0.98046875
1.1339948867786707,-0.0703125,-0.01953125,0.99609375
1.1364441197954713,-0.0390625,-0.0625,0.9921875
1.1388933528122718,-0.0625,-0.0234375,0.984375
1.1413425858290724,-0.04296875,-0.02734375,0.9765625
1.143791818845873,-0.05078125,-0.02734375,0.99609375
1.1462410518626736,-0.04296875,-0.0234375,1.00390625
1.1486902848794742,-0.0625,-0.046875,1.0
1.1511395178962749,-0.0546875,-0.03515625,1.00390625
1.1535887509130753,-0.05078125,-0.02734375,0.9765625
1.156037983929876,-0.0625,-0.04296875,1.0
1.1584872169466764,-0.0390625,-0.046875,0.98828125
1.1609364499634771,-0.046875,-0.01171875,0.98828125
1.1633856829802778,-0.0546875,-0.03125,1.01171875
1.1658349159970782,-0.05078125,-0.015625,1.0
1.168284149013879,-0.0546875,-0.01953125,0.99609375
1.1707333820306796,-0.0390625,-0.02734375,1.01171875
1.17318261504748,-0.0625,-0.01953125,1.00390625
1.1756318480642807,-0.05859375,-0.01171875,1.00390625
1.1780810810810813,-0.0625,-0.01953125,0.98828125
1.1805303140978818,-0.0625,-0.02734375,0.99609375
1.1829795471146825,-0.0546875,-0.0390625,0.99609375
1.185428780131483,-0.05859375,-0.01171875,0.984375
1.1878780131482836,-0.0625,-0.02734375,0.99609375
1.1903272461650842,-0.0625,-0.03125,1.0
1.1927764791818847,-0.0390625,-0.0234375,1.0
1.1952257121986853,-0.0546875,-0.02734375,1.00390625
1.197674945215486,-0.05078125,-0.015625,0.9921875
1.2001241782322865,-0.078125,-0.0234375,0.9765625
1.2025734112490871,-0.046875,-0.01171875,0.98046875
1.2050226442658876,-0.078125,-0.046875,1.0
1.2074718772826882,-0.05859375,-0.0390625,1.015625
1.209921110299489,-0.05859375,-0.0234375,0.98828125
1.2123703433162893,-0.05078125,-0.02734375,0.9765625
1.21481957633309,-0.046875,-0.01171875,0.9765625
1.2172688093498907,-0.0390625,-0.0234375,0.984375
